ID	Source_ID	Word_ID	Doculect	Glottocode	Concept	Concepticon_Gloss	Concepticon_ID	original_script	Value	Form
482	11-6-73-1	7531010206302119	Old High German	oldh1241	the ring	RING	1374		(h)ring	(h)ring 
483	11-6-74-1	7531034859044395	Old High German	oldh1241	the bracelet	BRACELET	1754		armboug	armboug 
484	11-6-75-1	7531037738113637	Old High German	oldh1241	the necklace	NECKLACE	1961		halsbant	halsbant 
485	11-6-76-1	7531038981676670	Old High German	oldh1241	the bead	BEAD	1860		perala, perula	perala 
486	11-6-76-2	7531038981676670	Old High German	oldh1241	the bead	BEAD	1860		perala, perula	perula 
487	11-6-77-1	753104061052095	Old High German	oldh1241	the earring	EARRING	770		ôrring	ôrring 
488	11-6-78-1	7531041431528058	Old High German	oldh1241	the headband or headdress	HEADBAND	330		binta	binta 
489	11-6-82-1	7531045318298989	Old High German	oldh1241	the towel	TOWEL	1021		dwahila	dwahila 
490	11-6-91-1	7531045169126695	Old High German	oldh1241	the comb	COMB	1475		kamb(o)	kamb(o) 
491	11-6-921-1	7531049600253876	Old High German	oldh1241	the plait/braid	BRAID	1043		zopf	zopf 
492	11-6-93-1	7531051861316822	Old High German	oldh1241	the razor	RAZOR	151		skarasahs	skarasahs 
493	11-6-94-1	7531052908889689	Old High German	oldh1241	the ointment	OINTMENT	1926		salb(a)	salb(a) 
494	11-6-95-1	7531053818214946	Old High German	oldh1241	the soap	SOAP	788		seifa	seifa 
495	11-6-96-1	7531054326482142	Old High German	oldh1241	the mirror	MIRROR	1171		spiagal	spiagal 
496	11-7-11-1	74271420548307409	Old High German	oldh1241	to live	DWELL (LIVE, RESIDE)	363		lebên (1)	lebên (1) 
497	11-7-12-1	753105681303238	Old High German	oldh1241	the house	HOUSE	1252		hûs	hûs 
498	11-7-13-1	753111831835181	Old High German	oldh1241	the hut	HUT	1678		hutta	hutta 
499	11-7-14-1	7531111897012697	Old High German	oldh1241	the tent	TENT	1316		zelt	zelt 
500	11-7-15-1	7531112763198021	Old High German	oldh1241	the yard or court	YARD	736		hof	hof 
501	11-7-18-1	7531127668025443	Old High German	oldh1241	the meeting house	MEETING HOUSE	335		sprâhhûs	sprâhhûs 
502	11-7-21-1	753124310337227	Old High German	oldh1241	the room	ROOM	1450		zimbar	zimbar 
503	11-7-22-1	7531244704757426	Old High German	oldh1241	the door or gate	DOOR	1567		turi	turi 
504	11-7-221-1	7531245299364500	Old High German	oldh1241	the doorpost	DOORPOST	80		turistuodal	turistuodal 
505	11-7-23-1	7531246168577502	Old High German	oldh1241	the lock	LOCK	1596		sloz	sloz 
506	11-7-24-1	7531248543038623	Old High German	oldh1241	the key	KEY	1472		sluzzil	sluzzil 
507	11-7-25-1	7531249181663829	Old High German	oldh1241	the window	WINDOW	1375		finestra	finestra 
508	11-7-26-1	7531252977597299	Old High German	oldh1241	the floor	FLOOR	1632		astrih, estrih	astrih 
509	11-7-26-2	7531252977597299	Old High German	oldh1241	the floor	FLOOR	1632		astrih, estrih	estrih 
510	11-7-27-1	7531254740852955	Old High German	oldh1241	the wall	WALL (OF HOUSE)	933		want	want 
511	11-7-31-1	7531256198074167	Old High German	oldh1241	the fireplace	FIREPLACE	185		fiurstat	fiurstat 
512	11-7-32-1	753125748987916	Old High German	oldh1241	the stove	STOVE	859		herd	herd 
513	11-7-33-1	7531259542083726	Old High German	oldh1241	the chimney	CHIMNEY	1305		scorrenstein	scorrenstein 
514	11-7-42-1	753131281812998	Old High German	oldh1241	the bed	BED	1663		betti	betti 
515	11-7-421-1	753132658405646	Old High German	oldh1241	the pillow	PILLOW	1044		kussîn	kussîn 
