ID	Source_ID	Word_ID	Doculect	Glottocode	Concept	Concepticon_Gloss	Concepticon_ID	original_script	Value	Form
415	13-5-23-1	72212320421474280	English	stan1293	to roast or fry	ROAST OR FRY	2146		roast	roast 
416	13-5-23-2	7221232064651704	English	stan1293	to roast or fry	ROAST OR FRY	2146		fry	fry 
417	13-5-24-1	72212320983147120	English	stan1293	to bake	BAKE	183		bake	bake 
418	13-5-25-1	72212320467981257	English	stan1293	the oven	OVEN	1143		oven	oven 
419	13-5-26-1	72212320581705553	English	stan1293	the pot	POT	1462		pot	pot 
420	13-5-27-1	72212320133819919	English	stan1293	the kettle	KETTLE	854		kettle	kettle 
421	13-5-28-1	72212320588163896	English	stan1293	the pan	PAN	31		pan	pan 
422	13-5-31-1	72212320173175312	English	stan1293	the dish	DISH	481		dish	dish 
423	13-5-32-1	72212320220421447	English	stan1293	the plate	PLATE	480		plate	plate 
424	13-5-33-1	72212320329587869	English	stan1293	the bowl	BOWL	1530		bowl	bowl 
425	13-5-34-1	72212320716847700	English	stan1293	the jug/pitcher	JUG	270		jug	jug 
426	13-5-35-1	72212320273453631	English	stan1293	the cup	CUP	476		cup	cup 
427	13-5-36-1	72212320537557670	English	stan1293	the saucer	SAUCER	271		saucer	saucer 
428	13-5-37-1	72212320620881621	English	stan1293	the spoon	SPOON	1378		spoon	spoon 
429	13-5-38-1	72212320480131307	English	stan1293	the knife(1)	KNIFE (FOR EATING)	3210		knife	knife 
